Delay,CDF
7.000000000000000000e+00,7.332745369787073419e-02
7.000000000000000000e+00,7.345344588635505101e-02
7.000000000000000000e+00,7.357943807483935394e-02
7.000000000000000000e+00,7.370543026332367076e-02
7.000000000000000000e+00,7.383142245180798757e-02
7.000000000000000000e+00,7.395741464029230439e-02
7.000000000000000000e+00,7.408340682877662120e-02
7.000000000000000000e+00,7.420939901726092414e-02
7.000000000000000000e+00,7.433539120574524095e-02
8.000000000000000000e+00,7.446138339422955776e-02
8.000000000000000000e+00,7.458737558271387458e-02
8.000000000000000000e+00,7.471336777119819139e-02
8.000000000000000000e+00,7.483935995968249433e-02
8.000000000000000000e+00,7.496535214816681114e-02
8.000000000000000000e+00,7.509134433665112796e-02
8.000000000000000000e+00,7.521733652513544477e-02
8.000000000000000000e+00,7.534332871361976158e-02
8.000000000000000000e+00,7.546932090210406452e-02
8.000000000000000000e+00,7.559531309058838133e-02
8.000000000000000000e+00,7.572130527907269815e-02
8.000000000000000000e+00,7.584729746755701496e-02
8.000000000000000000e+00,7.597328965604133177e-02
8.000000000000000000e+00,7.609928184452563471e-02
8.000000000000000000e+00,7.622527403300995152e-02
8.000000000000000000e+00,7.635126622149426834e-02
8.000000000000000000e+00,7.647725840997858515e-02
8.000000000000000000e+00,7.660325059846290197e-02
8.000000000000000000e+00,7.672924278694720490e-02
8.000000000000000000e+00,7.685523497543152172e-02
8.000000000000000000e+00,7.698122716391583853e-02
8.000000000000000000e+00,7.710721935240015534e-02
8.000000000000000000e+00,7.723321154088445828e-02
8.000000000000000000e+00,7.735920372936877509e-02
8.000000000000000000e+00,7.748519591785309191e-02
8.000000000000000000e+00,7.761118810633740872e-02
8.000000000000000000e+00,7.773718029482172553e-02
8.000000000000000000e+00,7.786317248330602847e-02
8.000000000000000000e+00,7.798916467179034528e-02
8.000000000000000000e+00,7.811515686027466210e-02
8.000000000000000000e+00,7.824114904875897891e-02
8.000000000000000000e+00,7.836714123724329573e-02
8.000000000000000000e+00,7.849313342572759866e-02
8.000000000000000000e+00,7.861912561421191548e-02
9.000000000000000000e+00,7.874511780269623229e-02
9.000000000000000000e+00,7.887110999118054910e-02
9.000000000000000000e+00,7.899710217966486592e-02
9.000000000000000000e+00,7.912309436814916885e-02
9.000000000000000000e+00,7.924908655663348567e-02
9.000000000000000000e+00,7.937507874511780248e-02
9.000000000000000000e+00,7.950107093360211930e-02
9.000000000000000000e+00,7.962706312208643611e-02
9.000000000000000000e+00,7.975305531057073904e-02
9.000000000000000000e+00,7.987904749905505586e-02
9.000000000000000000e+00,8.000503968753937267e-02
9.000000000000000000e+00,8.013103187602368949e-02
9.000000000000000000e+00,8.025702406450800630e-02
9.000000000000000000e+00,8.038301625299230924e-02
9.000000000000000000e+00,8.050900844147662605e-02
9.000000000000000000e+00,8.063500062996094286e-02
9.000000000000000000e+00,8.076099281844525968e-02
9.000000000000000000e+00,8.088698500692957649e-02
9.000000000000000000e+00,8.101297719541387943e-02
9.000000000000000000e+00,8.113896938389819624e-02
9.000000000000000000e+00,8.126496157238251306e-02
9.000000000000000000e+00,8.139095376086682987e-02
9.000000000000000000e+00,8.151694594935114668e-02
9.000000000000000000e+00,8.164293813783544962e-02
9.000000000000000000e+00,8.176893032631976643e-02
9.000000000000000000e+00,8.189492251480408325e-02
9.000000000000000000e+00,8.202091470328840006e-02
9.000000000000000000e+00,8.214690689177271687e-02
9.000000000000000000e+00,8.227289908025701981e-02
9.000000000000000000e+00,8.239889126874133662e-02
9.000000000000000000e+00,8.252488345722565344e-02
9.000000000000000000e+00,8.265087564570997025e-02
9.000000000000000000e+00,8.277686783419427319e-02
9.000000000000000000e+00,8.290286002267859000e-02
9.000000000000000000e+00,8.302885221116290682e-02
9.000000000000000000e+00,8.315484439964722363e-02
9.000000000000000000e+00,8.328083658813154044e-02
9.000000000000000000e+00,8.340682877661584338e-02
9.000000000000000000e+00,8.353282096510016019e-02
9.000000000000000000e+00,8.365881315358447701e-02
9.000000000000000000e+00,8.378480534206879382e-02
9.000000000000000000e+00,8.391079753055311063e-02
9.000000000000000000e+00,8.403678971903741357e-02
9.000000000000000000e+00,8.416278190752173038e-02
9.000000000000000000e+00,8.428877409600604720e-02
9.000000000000000000e+00,8.441476628449036401e-02
9.000000000000000000e+00,8.454075847297468083e-02
9.000000000000000000e+00,8.466675066145898376e-02
9.000000000000000000e+00,8.479274284994330058e-02
9.000000000000000000e+00,8.491873503842761739e-02
9.000000000000000000e+00,8.504472722691193420e-02
9.000000000000000000e+00,8.517071941539625102e-02
9.000000000000000000e+00,8.529671160388055395e-02
9.000000000000000000e+00,8.542270379236487077e-02
9.000000000000000000e+00,8.554869598084918758e-02
9.000000000000000000e+00,8.567468816933350440e-02
9.000000000000000000e+00,8.580068035781782121e-02
1.000000000000000000e+01,8.592667254630212414e-02
1.000000000000000000e+01,8.605266473478644096e-02
1.000000000000000000e+01,8.617865692327075777e-02
1.000000000000000000e+01,8.630464911175507459e-02
1.000000000000000000e+01,8.643064130023939140e-02
1.000000000000000000e+01,8.655663348872369434e-02
1.000000000000000000e+01,8.668262567720801115e-02
1.000000000000000000e+01,8.680861786569232796e-02
1.000000000000000000e+01,8.693461005417664478e-02
1.000000000000000000e+01,8.706060224266096159e-02
1.000000000000000000e+01,8.718659443114526453e-02
1.000000000000000000e+01,8.731258661962958134e-02
1.000000000000000000e+01,8.743857880811389816e-02
1.000000000000000000e+01,8.756457099659821497e-02
1.000000000000000000e+01,8.769056318508253178e-02
1.000000000000000000e+01,8.781655537356683472e-02
1.000000000000000000e+01,8.794254756205115153e-02
1.000000000000000000e+01,8.806853975053546835e-02
1.000000000000000000e+01,8.819453193901978516e-02
1.000000000000000000e+01,8.832052412750408810e-02
1.000000000000000000e+01,8.844651631598840491e-02
1.000000000000000000e+01,8.857250850447272172e-02
1.000000000000000000e+01,8.869850069295703854e-02
1.000000000000000000e+01,8.882449288144135535e-02
1.000000000000000000e+01,8.895048506992565829e-02
1.000000000000000000e+01,8.907647725840997510e-02
1.000000000000000000e+01,8.920246944689429192e-02
1.000000000000000000e+01,8.932846163537860873e-02
1.000000000000000000e+01,8.945445382386292554e-02
1.000000000000000000e+01,8.958044601234722848e-02
1.000000000000000000e+01,8.970643820083154529e-02
1.000000000000000000e+01,8.983243038931586211e-02
1.000000000000000000e+01,8.995842257780017892e-02
1.000000000000000000e+01,9.008441476628449573e-02
1.000000000000000000e+01,9.021040695476879867e-02
1.000000000000000000e+01,9.033639914325311548e-02
1.100000000000000000e+01,9.046239133173743230e-02
1.100000000000000000e+01,9.058838352022174911e-02
1.100000000000000000e+01,9.071437570870606593e-02
1.100000000000000000e+01,9.084036789719036886e-02
1.100000000000000000e+01,9.096636008567468568e-02
1.100000000000000000e+01,9.109235227415900249e-02
1.100000000000000000e+01,9.121834446264331930e-02
1.100000000000000000e+01,9.134433665112763612e-02
1.100000000000000000e+01,9.147032883961193905e-02
1.100000000000000000e+01,9.159632102809625587e-02
1.100000000000000000e+01,9.172231321658057268e-02
1.100000000000000000e+01,9.184830540506488950e-02
1.100000000000000000e+01,9.197429759354920631e-02
1.100000000000000000e+01,9.210028978203350924e-02
1.100000000000000000e+01,9.222628197051782606e-02
1.100000000000000000e+01,9.235227415900214287e-02
1.100000000000000000e+01,9.247826634748645969e-02
1.100000000000000000e+01,9.260425853597077650e-02
1.100000000000000000e+01,9.273025072445507944e-02
1.100000000000000000e+01,9.285624291293939625e-02
1.100000000000000000e+01,9.298223510142371306e-02
1.100000000000000000e+01,9.310822728990802988e-02
1.100000000000000000e+01,9.323421947839233281e-02
1.100000000000000000e+01,9.336021166687664963e-02
1.100000000000000000e+01,9.348620385536096644e-02
1.100000000000000000e+01,9.361219604384528326e-02
1.100000000000000000e+01,9.373818823232960007e-02
1.100000000000000000e+01,9.386418042081390301e-02
1.100000000000000000e+01,9.399017260929821982e-02
1.100000000000000000e+01,9.411616479778253663e-02
1.100000000000000000e+01,9.424215698626685345e-02
1.100000000000000000e+01,9.436814917475117026e-02
1.100000000000000000e+01,9.449414136323547320e-02
1.100000000000000000e+01,9.462013355171979001e-02
1.100000000000000000e+01,9.474612574020410682e-02
1.100000000000000000e+01,9.487211792868842364e-02
1.100000000000000000e+01,9.499811011717274045e-02
1.100000000000000000e+01,9.512410230565704339e-02
1.100000000000000000e+01,9.525009449414136020e-02
1.100000000000000000e+01,9.537608668262567702e-02
1.100000000000000000e+01,9.550207887110999383e-02
1.100000000000000000e+01,9.562807105959431064e-02
1.100000000000000000e+01,9.575406324807861358e-02
1.100000000000000000e+01,9.588005543656293039e-02
1.100000000000000000e+01,9.600604762504724721e-02
1.100000000000000000e+01,9.613203981353156402e-02
1.100000000000000000e+01,9.625803200201588083e-02
1.100000000000000000e+01,9.638402419050018377e-02
1.100000000000000000e+01,9.651001637898450058e-02
1.100000000000000000e+01,9.663600856746881740e-02
1.100000000000000000e+01,9.676200075595313421e-02
1.100000000000000000e+01,9.688799294443745103e-02
1.100000000000000000e+01,9.701398513292175396e-02
1.100000000000000000e+01,9.713997732140607078e-02
1.100000000000000000e+01,9.726596950989038759e-02
1.100000000000000000e+01,9.739196169837470440e-02
1.100000000000000000e+01,9.751795388685902122e-02
1.100000000000000000e+01,9.764394607534332415e-02
1.100000000000000000e+01,9.776993826382764097e-02
1.100000000000000000e+01,9.789593045231195778e-02
1.200000000000000000e+01,9.802192264079627460e-02
1.200000000000000000e+01,9.814791482928059141e-02
1.200000000000000000e+01,9.827390701776489434e-02
1.200000000000000000e+01,9.839989920624921116e-02
1.200000000000000000e+01,9.852589139473352797e-02
1.200000000000000000e+01,9.865188358321784479e-02
1.200000000000000000e+01,9.877787577170214772e-02
1.200000000000000000e+01,9.890386796018646454e-02
1.200000000000000000e+01,9.902986014867078135e-02
1.200000000000000000e+01,9.915585233715509816e-02
1.200000000000000000e+01,9.928184452563941498e-02
1.200000000000000000e+01,9.940783671412371791e-02
1.200000000000000000e+01,9.953382890260803473e-02
1.200000000000000000e+01,9.965982109109235154e-02
1.200000000000000000e+01,9.978581327957666836e-02
1.200000000000000000e+01,9.991180546806098517e-02
1.200000000000000000e+01,1.000377976565452881e-01
1.200000000000000000e+01,1.001637898450296049e-01
1.200000000000000000e+01,1.002897820335139217e-01
1.200000000000000000e+01,1.004157742219982385e-01
1.200000000000000000e+01,1.005417664104825554e-01
1.200000000000000000e+01,1.006677585989668583e-01
1.200000000000000000e+01,1.007937507874511751e-01
1.200000000000000000e+01,1.009197429759354919e-01
1.200000000000000000e+01,1.010457351644198087e-01
1.200000000000000000e+01,1.011717273529041256e-01
1.200000000000000000e+01,1.012977195413884285e-01
1.200000000000000000e+01,1.014237117298727453e-01
1.200000000000000000e+01,1.015497039183570621e-01
1.200000000000000000e+01,1.016756961068413789e-01
1.200000000000000000e+01,1.018016882953256957e-01
1.200000000000000000e+01,1.019276804838099987e-01
1.200000000000000000e+01,1.020536726722943155e-01
1.200000000000000000e+01,1.021796648607786323e-01
1.200000000000000000e+01,1.023056570492629491e-01
1.200000000000000000e+01,1.024316492377472659e-01
1.200000000000000000e+01,1.025576414262315689e-01
1.200000000000000000e+01,1.026836336147158857e-01
1.200000000000000000e+01,1.028096258032002025e-01
1.200000000000000000e+01,1.029356179916845193e-01
1.200000000000000000e+01,1.030616101801688361e-01
1.200000000000000000e+01,1.031876023686531391e-01
1.200000000000000000e+01,1.033135945571374559e-01
1.200000000000000000e+01,1.034395867456217727e-01
1.200000000000000000e+01,1.035655789341060895e-01
1.200000000000000000e+01,1.036915711225904063e-01
1.200000000000000000e+01,1.038175633110747093e-01
1.200000000000000000e+01,1.039435554995590261e-01
1.200000000000000000e+01,1.040695476880433429e-01
1.200000000000000000e+01,1.041955398765276597e-01
1.200000000000000000e+01,1.043215320650119626e-01
1.200000000000000000e+01,1.044475242534962794e-01
1.200000000000000000e+01,1.045735164419805963e-01
1.200000000000000000e+01,1.046995086304649131e-01
1.200000000000000000e+01,1.048255008189492299e-01
1.200000000000000000e+01,1.049514930074335328e-01
1.200000000000000000e+01,1.050774851959178496e-01
1.200000000000000000e+01,1.052034773844021665e-01
1.200000000000000000e+01,1.053294695728864833e-01
1.300000000000000000e+01,1.054554617613708001e-01
1.300000000000000000e+01,1.055814539498551030e-01
1.300000000000000000e+01,1.057074461383394198e-01
1.300000000000000000e+01,1.058334383268237366e-01
1.300000000000000000e+01,1.059594305153080535e-01
1.300000000000000000e+01,1.060854227037923703e-01
1.300000000000000000e+01,1.062114148922766732e-01
1.300000000000000000e+01,1.063374070807609900e-01
1.300000000000000000e+01,1.064633992692453068e-01
1.300000000000000000e+01,1.065893914577296236e-01
1.300000000000000000e+01,1.067153836462139405e-01
1.300000000000000000e+01,1.068413758346982434e-01
1.300000000000000000e+01,1.069673680231825602e-01
1.300000000000000000e+01,1.070933602116668770e-01
1.300000000000000000e+01,1.072193524001511938e-01
1.300000000000000000e+01,1.073453445886355107e-01
1.300000000000000000e+01,1.074713367771198136e-01
1.300000000000000000e+01,1.075973289656041304e-01
1.300000000000000000e+01,1.077233211540884472e-01
1.300000000000000000e+01,1.078493133425727640e-01
1.300000000000000000e+01,1.079753055310570808e-01
1.300000000000000000e+01,1.081012977195413838e-01
1.300000000000000000e+01,1.082272899080257006e-01
1.300000000000000000e+01,1.083532820965100174e-01
1.300000000000000000e+01,1.084792742849943342e-01
1.300000000000000000e+01,1.086052664734786510e-01
1.300000000000000000e+01,1.087312586619629540e-01
1.300000000000000000e+01,1.088572508504472708e-01
1.300000000000000000e+01,1.089832430389315876e-01
1.300000000000000000e+01,1.091092352274159044e-01
1.300000000000000000e+01,1.092352274159002073e-01
1.300000000000000000e+01,1.093612196043845242e-01
1.300000000000000000e+01,1.094872117928688410e-01
1.300000000000000000e+01,1.096132039813531578e-01
1.300000000000000000e+01,1.097391961698374746e-01
1.300000000000000000e+01,1.098651883583217775e-01
1.300000000000000000e+01,1.099911805468060944e-01
1.300000000000000000e+01,1.101171727352904112e-01
1.300000000000000000e+01,1.102431649237747280e-01
1.300000000000000000e+01,1.103691571122590448e-01
1.300000000000000000e+01,1.104951493007433477e-01
1.300000000000000000e+01,1.106211414892276645e-01
1.300000000000000000e+01,1.107471336777119814e-01
1.300000000000000000e+01,1.108731258661962982e-01
1.300000000000000000e+01,1.109991180546806150e-01
1.300000000000000000e+01,1.111251102431649179e-01
1.300000000000000000e+01,1.112511024316492347e-01
